id,英文名,中文名,英文地址,纬度,经度,英文城市,中文城市,google纬度,google经度,高德纬度,高德经度,距离,距离分类,选择的纬度,选择的经度,选择的经纬度,原始经纬度
547590,Shenyang Longemont Hotel,沈阳龙之梦大酒店,"No.32-1, Pangjiang Street",41.80685,123.488167,Shenyang,沈阳,123.4827911,41.80271137,123.4819922,41.80262903,0.641007365,1,123.4827911,41.80271137,"41.80685,123.488167","41.80271136886831,123.482791124072"
547604,Huangsheng Hotel Guangzhou,广州皇圣大酒店,"27 Guangyuan West Road, Yuexiu District",23.150179,113.24898,Guangzhou,广州,113.2438836,23.15265739,113.2435307,23.15251043,0.589678442,1,113.2438836,23.15265739,"23.150179,113.24898","23.152657387593177,113.24388364850151"
547671,Caotang Boutique House in Zhujiajiao Ancient Town,朱家角古镇草堂客栈,No.31 DongJing Street ZhuJiaJiao ancient Town,31.1185,121.055576,Shanghai,上海,,,121.0488477,31.11527283,0.73479794,1,121.0488477,31.11527283,"31.1185,121.055576","31.115272827740494,121.04884766557485"
547692,Yichun Mont Aqua Resort,江西恒茂御泉谷国际温泉度假山庄-宜春,"Shankou Village, Gaohu Town, Jingan County, Yichun",28.949258,115.196487,Yichun (Jiangxi),宜春(江西),,,115.1849656,28.94262409,1.342473642,5,115.1849656,28.94262409,"28.949258,115.196487","28.942624090659873,115.18496558670357"
547913,Xian Aisiting Hotel,西安艾斯汀酒店,"No.1,Wanda Xintiandi Building,Dongda Street,Beilin District",34.258777,108.962274,Xian,西安,,,108.9578839,34.2602793,0.43733271,0.5,108.9578839,34.2602793,"34.258777,108.962274","34.26027929811712,108.95788393162144"
547928,Zhongzhou Intermega Hotel Lingshui,陵水中州国际大饭店,No.1  Binhe Road Lingshui Hainan,18.512852,110.033183,Sanya,三亚,,,110.0291392,18.51447148,0.463100472,0.5,110.0291392,18.51447148,"18.512852,110.033183","18.51447147785053,110.02913920204362"
547933,Crowne Plaza Yiwu Expo,义乌博览皇冠假日酒店 ,No. 57 Zongze Road East,29.310923,120.11245,Yiwu,义乌,120.1081772,29.31644866,120.1074551,29.31722472,0.739864734,1,120.1081772,29.31644866,"29.310923,120.11245","29.316448656407577,120.10817724526463"
547984,Spring Hotel,广州四季如春酒店,"No.17 Zhanqian Road, Xinhua Street",23.38185,113.203833,Guangzhou,广州,113.1976336,23.38622818,113.1986413,23.38312327,0.549163683,1,113.1986413,23.38312327,"23.38185,113.203833","23.383123273057542,113.19864134572734"
548015,Visun Royal Yacht Hotel,鸿洲国际游艇酒店,"Visun Times Coast, No. 2 Yuya Avenue",18.233598,109.513663,Sanya,三亚,,,109.5067317,18.23192501,0.756117971,1,109.5067317,18.23192501,"18.233598,109.513663","18.23192500831551,109.50673167127925"
548016,Nanning Gold Red Forest Hotel,南宁金红林宾馆,"No.68, Chaoyang Road, Xingning District",22.82005,108.320214,Nanning,南宁,108.3162003,22.82275318,108.3155106,22.82314634,0.509299214,1,108.3162003,22.82275318,"22.82005,108.320214","22.82275318164114,108.31620028937135"
548060,Kunshan C.Straits Beautiful Scene Hotel,昆山两岸丽景酒店,"No.702 Tongfeng West Road, Yushan Town",31.386193,120.969697,Suzhou,苏州,120.9654786,31.3881149,120.9652155,31.38811861,0.454313457,0.5,120.9654786,31.3881149,"31.386193,120.969697","31.38811490316369,120.96547860104846"
548064,Hangzhou Eastern Golden Plaza Apartment,杭州东方金座公寓酒店,"No.1 Yuewang Road,Shangcheng District",30.253185,120.169529,Hangzhou,杭州,120.1650455,30.25516158,120.1647726,30.25524306,0.483941592,0.5,120.1650455,30.25516158,"30.253185,120.169529","30.255161582560515,120.16504545365783"
548068,Guangzhou Tamrac International Apartment Hotel,广州天域国际公寓,"Room 4024, Floor 40 The Dart International Center, No. 362 South Jiangnan Avenue",23.0921,113.275947,Guangzhou,广州,113.2705309,23.09239822,113.2711912,23.09225665,0.48755116,0.5,113.2711912,23.09225665,"23.0921,113.275947","23.09225664823339,113.27119122711841"
548106,Xiamen Gulangyu Piano & Sea Manor Hostel,厦门鼓浪屿琴海庄园海景旅馆,"No.2, Gusheng Road",24.442983,118.06522,Xiamen,厦门,118.0596494,24.44564867,118.0598202,24.44562841,0.621009908,1,118.0598202,24.44562841,"24.442983,118.06522","24.445628410703225,118.05982021886047"
548109,Home Inn Lijiang Fuhui Road,如家快捷酒店丽江福慧路店,"No.118, Fuhui Cun,Fuhui Road, Gucheng Disctrict",26.877624,100.227267,Lijiang,丽江,,,100.2256038,26.88231573,0.545486022,1,100.2256038,26.88231573,"26.877624,100.227267","26.882315734496995,100.22560379880576"
548155,Jin Jiang International Hotel Urumqi,乌鲁木齐锦江国际酒店,"No. 802, South Anju Road",43.820719,87.607276,Urumqi,乌鲁木齐,87.60359302,43.8210739,87.60379592,43.82116887,0.284389074,0.5,87.60379592,43.82116887,"43.820719,87.607276","43.82116886986535,87.60379592230562"
548165,6 Star Motel Longgang Branch,6星汽车宾馆龙岗店,"No.136, Longcheng Road",22.733955,114.252874,Shenzhen,深圳,114.2482648,22.73643685,113.8969846,22.56455886,0.547453397,1,114.2482648,22.73643685,"22.733955,114.252874","22.736436854618002,114.24826480057969"
548166,Hok Tau Hotel,西涌鹤薮酒店,"No. 88, Xi Chong Hok Tau, Nan Ao Da Peng New Area",22.528612,114.496869,Shenzhen,深圳,,,114.5329112,22.48867448,5.771575869,5+,114.5329112,22.48867448,"22.528612,114.496869","22.48867448151158,114.53291117370193"
548167,Xinlvcheng Hotel,深圳新绿城酒店,No.69 huafan road longhua district Baoan Shenzhen,22.678688,113.989524,Shenzhen,深圳,,,113.9893204,22.67406936,0.511893158,1,113.9893204,22.67406936,"22.678688,113.989524","22.67406936241344,113.9893204301195"
548172,Bao Qing Fu Hotel,珠海宝庆府大酒店,"No.3021 Zhuhai Avenue, Nanping",22.221098,113.493376,Zhuhai,珠海,,,113.470125,22.21457146,2.503837659,5,113.470125,22.21457146,"22.221098,113.493376","22.214571458972177,113.47012495126324"
548174,Taiyuan Daxia Youth Hostel,太原大夏青年旅舍,"Block 2 Xing Fu Xiao Qu,South Jianshe Road",37.810816,112.562961,Taiyuan,太原,,,112.5574137,37.82333472,1.472840426,5,112.5574137,37.82333472,"37.810816,112.562961","37.82333472223691,112.5574136525354"
548267,Morninginn Xinhua Branch,莫林风尚新化店,"Tianhuanan Road (100 metres awary northward from train station, beside Xiwan Supermarket)",27.729919,111.304596,Loudi,娄底,,,111.2993325,27.7334306,0.648686055,1,111.2993325,27.7334306,"27.729919,111.304596","27.733430602638396,111.29933250398523"
548271,Putian Xianyou Phoenix Business Hotel,仙游凤凰商务酒店,Close to LinanZhenxin Bus Station,25.349879,118.70376,Putian,莆田,,,118.6992573,25.35289516,0.563091128,1,118.6992573,25.35289516,"25.349879,118.70376","25.35289516020245,118.69925729744219"
548279,Morninginn Lengjiang No.1 Branch,莫林风尚冷江一店,"Jinjiang Building, Yanjiang Road (across from the Tobacoo Company)",27.68068,111.429748,Loudi,娄底,,,111.4240267,27.68377341,0.660347729,1,111.4240267,27.68377341,"27.68068,111.429748","27.68377340692393,111.42402665882543"
548296,Morninginn Loudi Chuyuan Branch,莫林风尚娄底春园店,"Buiding 7, Zuanshi Corner, Chunyuan Pedestrian Street, Louxing District",27.724238,112.010495,Loudi,娄底,,,112.0047289,27.72733616,0.664206422,1,112.0047289,27.72733616,"27.724238,112.010495","27.727336158314113,112.00472888621478"
548301,Xiamen Guishu Hotel,厦门曾厝垵归墅家庭旅馆,"No.239, Zengcuoan",24.425292,118.125472,Xiamen,厦门,118.1118301,24.4382684,118.1217566,24.42975803,0.621829557,1,118.1217566,24.42975803,"24.425292,118.125472","24.429758025109898,118.12175663114063"
548339,Hangzhou Hong Fei Apartment,杭州鸿菲酒店公寓火车东站店,"Room 1130, Building 4, Hongjietiancheng, No. 288 Xinfeng Road",30.291947,120.207209,Hangzhou,杭州,120.2043337,30.29502827,120.2029575,30.29410646,0.439533899,0.5,120.2043337,30.29502827,"30.291947,120.207209","30.295028272953985,120.20433368557899"
548353,Morninginn Loudi Changqing Branch,莫林风尚酒店娄底长青店,"Post Office Nearby,Changqing Middle Street,Louxing District",27.733883,112.010566,Loudi,娄底,,,112.0048736,27.73747392,0.688021092,1,112.0048736,27.73747392,"27.733883,112.010566","27.73747391831811,112.00487363068211"
548380,Morninginn Loudi Liangang Branch,娄底涟钢莫林风尚精品连锁酒店,"The Crossing of Yushi Street & Shichong Road,Economic Development District",27.751922,111.997908,Loudi,娄底,,,111.9923365,27.75549419,0.67704213,1,111.9923365,27.75549419,"27.751922,111.997908","27.755494194741374,111.9923365481316"
548408,Shangri-La Timeless Inn,香格里拉天依阁客栈,"No.38 North Gate Street Cuolang, Dukezong Old Town",27.811975,99.704213,Deqen,德钦,,,98.87820725,28.44204239,107.0561282,5+,98.87820725,28.44204239,"27.811975,99.704213","28.44204238900762,98.8782072470965"
548409,Suzhou Puyu Zhongrun Apartment Hotel,苏州璞御中润公寓酒店,"B Building, No.399, Baodai East Road",31.26499,120.633257,Suzhou,苏州,,,120.6287805,31.26736279,0.500972938,1,120.6287805,31.26736279,"31.26499,120.633257","31.26736279455836,120.62878046631533"
548454,Hyatt Regency Changbaishan,长白山凯悦酒店,303 Guanmian Road,42.074814,127.7994,Baishan,白山,,,127.5050103,42.10415553,24.57329448,5+,127.5050103,42.10415553,"42.074814,127.7994","42.104155529526786,127.5050102545739"
548456,Lotus International Youth Hostel,风荷国际青年旅舍,No.174 Shuguang Road,30.254571,120.131342,Hangzhou,杭州,,,120.125875,30.25714383,0.598464407,1,120.125875,30.25714383,"30.254571,120.131342","30.25714382597241,120.12587502766307"
548457,Dongguang Richwood Garden Hotel,东莞虎门丰泰花园酒店,"Dabandi District, Provincial Road S358",22.811354,113.73613,Dongguan,东莞,,,113.7254473,22.81325578,1.116764964,5,113.7254473,22.81325578,"22.811354,113.73613","22.8132557826555,113.72544729752909"
548461,Greentree Eastern Taiyuan Liuxiang North Hotel,格林东方太原柳巷北口酒店,"No.20,Shangxiaoqiang Road",37.881651,112.574516,Taiyuan,太原,112.5621071,37.87707706,112.5674614,37.87626422,0.861788203,1,112.5674614,37.87626422,"37.881651,112.574516","37.87626421958963,112.56746139926894"
548468,Lianyungang Hua Guo Mountain International Hotel,连云港花果山国际酒店,"No.98 Huaguoshan Street, Xinpu District",34.657203,119.235887,Lianyungang,连云港,,,119.2334762,34.65669091,0.228174146,0.5,119.2334762,34.65669091,"34.657203,119.235887","34.65669091129253,119.23347623084732"
548470,Narada Qiandao Lake Resort,杭州千岛湖梅地亚君澜度假酒店,"No.488,Menggu Road",29.593565,119.008972,Qiandao Lake (Chunan),千岛湖(淳安),119.0031837,29.59616946,119.0029714,29.5961821,0.630702129,1,119.0031837,29.59616946,"29.593565,119.008972","29.59616946302188,119.00318365046195"
548472,Park Hyatt Changbaishan,长白山柏悦酒店,303 Guanmian Road,42.345329,127.284729,Baishan,白山,,,127.5030326,42.10506981,32.20299917,5+,127.5030326,42.10506981,"42.345329,127.284729","42.105069814456,127.50303259714264"
548514,Aloft Hotel Dalian,大连雅乐轩酒店,No.18-1 Luxun Road,38.920647,121.652603,Dalian,大连,121.6429492,38.92041552,121.642493,38.9205772,0.837603725,1,121.6429492,38.92041552,"38.920647,121.652603","38.92041552441005,121.64294919537178"
548529,JI Hotel Westlake Hangzhou,全季杭州西湖酒店,"No.76, Wulin Road",30.260791,120.160817,Hangzhou,杭州,120.1561032,30.26310427,120.1454001,30.266736,0.52108508,1,120.1561032,30.26310427,"30.260791,120.160817","30.263104274214093,120.15610322199171"
548571,Dragon Hotel 168 Yingbin Road,晨龙168酒店广州长隆一店,No.354 Panyu Dadao Bei,23.003641,113.343864,Guangzhou,广州,,,113.343815,22.99790317,0.635450538,1,113.343815,22.99790317,"23.003641,113.343864","22.997903165156707,113.3438150074207"
548575,Guangzhou Royal River Waifiden Apartment,广州御江苑维福顿国际公寓,"No.38 Nandi Er Road, Yuexiu District",23.119328,113.265403,Guangzhou,广州,113.2643373,23.1181418,113.2643013,23.11781396,0.170804018,0.5,113.2643373,23.1181418,"23.119328,113.265403","23.118141802067715,113.26433727639892"
548581,The Mulian Hotel,广州木莲庄酒店,No.751 Jinsui Road,23.123803,113.339192,Guangzhou,广州,,,113.3339233,23.12581278,0.58375744,1,113.3339233,23.12581278,"23.123803,113.339192","23.125812778007116,113.33392332007384"
548588,Lijiang Lisiman Boutique Inn,丽江束河丽思漫精品客栈,No.88 Songyun Village (to the right of Memorial Arch of Shilian Monastery),26.914653,100.207446,Lijiang,丽江,,,100.2005937,26.92380659,1.221437509,5,100.2005937,26.92380659,"26.914653,100.207446","26.9238065928625,100.20059367765012"
548594,Xichang Qionghai Bay Paxton Vacances Hotel,西昌邛海湾柏栎度假酒店,"Qionghai Bay, Haibin Avenue South Road",27.802948,102.295894,Xichang,西昌,,,102.2894214,27.81463012,1.443143216,5,102.2894214,27.81463012,"27.802948,102.295894","27.81463011868284,102.28942144289483"
548626,Jinyuan Grand Hotel Shijiazhuang,石家庄金圆大厦,"No.3 North Zhonghua Street, Qiaoxi District",38.045261,114.477861,Shijiazhuang,石家庄,114.4731349,38.04291413,114.4727291,38.0453155,0.450514254,0.5,114.4727291,38.0453155,"38.045261,114.477861","38.04531549821959,114.47272906181178"
548635,Days Hotel Tengshan Fujian,福建藤山戴斯国际酒店,"No.32, Shangsan Road",26.03714,119.311424,Fuzhou,福州,119.304622,26.04058264,119.3067362,26.04009051,0.571821872,1,119.3067362,26.04009051,"26.03714,119.311424","26.04009051235225,119.30673620146848"
548641,Liuying Hotel West Lake Hangzhou,杭州西湖·柳莺里酒店,"No.6 Qingbo Bridge (Down the River), Nanshan Road",30.237027,120.154774,Hangzhou,杭州,,,120.1505901,30.2395002,0.487185348,0.5,120.1505901,30.2395002,"30.237027,120.154774","30.23950019840187,120.15059014736488"
548655,Jinjiang Inn Lianyungang Xugou Zhongshan Road,锦江之星连云港墟沟中山路酒店,"No. 201, Zhongshan West Road, Lianyun District",34.734335,119.359666,Lianyungang,连云港,119.3598323,34.73755061,119.3597384,34.73754475,0.356136971,0.5,119.3597384,34.73754475,"34.734335,119.359666","34.73754474552569,119.35973840805397"
548663,Greentree Inn Puyang Pushang Huanghe Road,格林豪泰濮阳濮上黄河路商务酒店,The Crossing of Huanghe Middle Road and Pushang Middle Road,35.772598,115.011513,Puyang,濮阳,,,115.0055287,35.77254196,0.541145571,1,115.0055287,35.77254196,"35.772598,115.011513","35.77254195703071,115.00552872166033"
548672,Dragon Hotel 168 Dashi,晨龙168酒店广州长隆二店,"No.219-221 Dashi Duan, 105 Guodao, Dashi",23.029503,113.310399,Guangzhou,广州,,,113.3059736,23.03095645,0.481311417,0.5,113.3059736,23.03095645,"23.029503,113.310399","23.030956450704707,113.30597363058767"
548674,Jinyatai Business Hotel - Jiahe Branch,金雅泰商务酒店广州嘉禾店,"Henan Road, He Bian of Jiahe, Baiyun Disctrict",23.218207,113.269144,Guangzhou,广州,,,113.2615309,23.2167201,0.796464233,1,113.2615309,23.2167201,"23.218207,113.269144","23.21672010310452,113.2615309297594"
548678,Colour Inn Shenzhen Shekou Branch,卡罗精品酒店蛇口店,"Metro line 2 shekou ,DongjiaotouD export, shekou new street shekou building, turn left./ Please drive to park south road and south water road intersection after Renrenle supermarket.",22.487598,113.925718,Shenzhen,深圳,,,113.9207226,22.49070652,0.618658842,1,113.9207226,22.49070652,"22.487598,113.925718","22.490706516980094,113.92072258809894"
548685,Howard Johnson Hi-Tech Plaza Chengdu,成都高新豪生大酒店,"No.338,Tiantai Road, Hi-Tech Zone",30.589012,104.068542,Chengdu,成都,104.0671387,30.59295455,104.0666655,30.59253632,0.430170992,0.5,104.0666655,30.59253632,"30.589012,104.068542","30.592536320542475,104.06666554253148"
548741,Greentree Inn Shantou Chengjiang Road Business Hotel,格林豪泰汕头澄江路商务酒店,"Chengjiang Road,Chenghai District",23.474524,116.757585,Shantou,汕头,,,116.7523349,23.47701965,0.603376801,1,116.7523349,23.47701965,"23.474524,116.757585","23.47701965267116,116.75233490368052"
548751,Fenghuang Poshan Inn,凤凰坡山公馆,"No.20, Qingxi Lane, Shawan Scenic Area",27.948874,109.60834,Fenghuang,凤凰,,,109.6034524,27.95284629,0.652005787,1,109.6034524,27.95284629,"27.948874,109.60834","27.952846288314152,109.60345240501384"
548776,Wuxi Scholars Hotel,无锡滨湖书香世家酒店,NO.899 Zhenze Road,31.471967,120.289292,Wuxi,无锡,120.2686639,31.47605763,120.2703135,31.47560124,1.847975955,5,120.2703135,31.47560124,"31.471967,120.289292","31.475601242840725,120.2703134676322"
548783,Greentree Inn Wuxi Gonghu Avenue Jinchengwan Park Express Hotel,格林豪泰无锡贡湖大道金城湾公园快捷酒店,"No.64, Jinruijiayuan, Jinshi East Road",31.522106,120.302231,Wuxi,无锡,,,120.2980881,31.52426277,0.460458213,0.5,120.2980881,31.52426277,"31.522106,120.302231","31.52426277102815,120.29808808064497"
548798,Beijing Worldcity International Service Apartment,北京世界城国际服务公寓（世贸天阶店）,"RM 2207, Block A, World City, No.10 Jinhui Road, Chaoyang District.",39.917277,116.452989,Beijing,北京,116.4464022,39.91599644,116.4464063,39.91597845,0.580823822,1,116.4464022,39.91599644,"39.917277,116.452989","39.91599644447711,116.44640224632295"
548799,Shenzhen Minland Hotel,深圳名兰苑酒店,"No 270, 8th Industry Road, Shekou",22.50125,113.918878,Shenzhen,深圳,,,113.9141815,22.50440046,0.596015242,1,113.9141815,22.50440046,"22.50125,113.918878","22.50440045987807,113.91418150830077"
548805,Longsheng Longji Holiday Hotel,龙脊平安假日酒店,"Longj Terrace Scenic Area, Pingan Village, Heping Town, Longsheng County (Email address longji holiday hotel @163.com )",25.759403,110.120894,Guilin,桂林,,,110.1208081,25.75922739,0.021276569,0.5,110.1208081,25.75922739,"25.759403,110.120894","25.75922739231843,110.12080813012776"
548810,Nanjing Tulou Wanjia Oriental Hotel,南靖土楼万佳东方酒店,"Xiatian Cun, Shuyang Town, Nanjing County",24.622244,117.103327,Zhangzhou,漳州,,,117.0949959,24.62531608,0.90961219,1,117.0949959,24.62531608,"24.622244,117.103327","24.625316077882605,117.09499594174007"
548820,Tengda Residence,腾达公馆,"Block 4, 12 Qinghua Street, Cuifu Road",22.254943,113.531657,Zhuhai,珠海,,,113.5254128,22.25672221,0.67310386,1,113.5254128,22.25672221,"22.254943,113.531657","22.25672221446863,113.52541282241637"
